id,longitude,latitude,year,month,beat,precinct
9738,-122.300126678,47.61157276,2009,10,C3,E
9739,-122.386659755,47.5783244,2009,10,W1,SW
9740,-122.386659755,47.5783244,2009,10,W1,SW
9741,-122.344896095,47.71717447,2009,10,N2,N
9742,-122.345213266,47.61260646,2009,10,D1,W
9743,-122.320872893,47.61990775,2009,10,E1,E
9744,-122.320872893,47.61990775,2009,10,E1,E
9745,-122.374818511,47.69519824,2009,10,J1,N
9746,-122.330579439,47.61276839,2009,10,M2,W
9747,-122.325711256,47.59835286,2009,10,K3,W
9748,-122.282869527,47.57068069,2009,10,R2,S
9749,-122.340128227,47.61062346,2009,10,M1,W
9750,-122.319786353,47.65848896,2009,10,U2,N
9751,-122.319786353,47.65848896,2009,10,U2,N
9752,-122.263887861,47.52764248,2009,10,S2,S
9753,-122.320789514,47.61465549,2009,10,E2,E
9754,-122.258073024,47.55061696,2009,10,R3,S
9755,-122.258073024,47.55061696,2009,10,R3,S
9756,-122.340922038,47.60981423,2009,10,M1,W
9757,-122.344834268,47.71354798,2009,10,N2,N
9758,-122.316780473,47.60620305,2009,10,G1,E
9760,-122.337591975,47.61120737,2009,10,M3,W
9761,-122.344545641,47.69255949,2009,10,N3,N
9762,-122.28234489,47.53704403,2009,10,S1,S
9763,-122.325056926,47.59877133,2009,10,K3,W
9764,-122.325056926,47.59877133,2009,10,K3,W
9765,-122.34672239,47.612326,2009,10,D1,W
9766,-122.334178593,47.60172234,2009,10,K2,W
9767,-122.334178593,47.60172234,2009,10,K2,W
9768,-122.377547505,47.67090047,2009,10,B1,N
9769,-122.377547505,47.67090047,2009,10,B1,N
9770,-122.335105461,47.65255732,2009,10,B3,N
9771,-122.281546269,47.53797001,2009,10,S2,S
9772,-122.325707864,47.59919176,2009,10,K3,W
9773,-122.314224056,47.66400406,2009,10,U2,N
9774,-122.343052604,47.6125019,2009,10,M1,W
9775,-122.370442944,47.68143713,2009,10,J2,N
9776,-122.405375278,47.57874374,2009,10,W1,SW
9777,-122.405375278,47.57874374,2009,10,W1,SW
9778,-122.405375278,47.57874374,2009,10,W1,SW
9779,-122.34936487,47.61740707,2009,10,D1,W
9780,-122.332845836,47.6026625,2009,10,K1,W
9781,-122.381525993,47.5556296,2009,10,W2,SW
9782,-122.264912625,47.5267343,2009,10,S2,S
9783,-122.324731506,47.59835127,2009,10,K3,W
9784,-122.310815871,47.66397982,2009,10,U2,N
9785,-122.345027033,47.72776861,2009,10,N2,N
9786,-122.324615158,47.7086028,2009,10,L2,N
9787,-122.331703785,47.62081714,2009,10,D3,W
9788,-122.302772172,47.6074384,2009,10,G2,E
9789,-122.302338808,47.6016673,2009,10,G2,E
9790,-122.325619809,47.60003092,2009,10,K3,W
9791,-122.297522147,47.57752585,2009,10,R2,S
9792,-122.330510332,47.60188591,2009,10,K3,W
9793,-122.327666994,47.59919493,2009,10,K3,W
9794,-122.337320423,47.61132124,2009,10,M3,W
9795,-122.325075975,47.60591184,2009,10,E3,E
9796,-122.316125606,47.60620026,2009,10,G1,E
9797,-122.31764426,47.591539589999996,2009,10,R1,S
9798,-122.31764426,47.591539589999996,2009,10,R1,S
9799,-122.313535997,47.59311105,2009,10,R1,S
9800,-122.270432964,47.53764263,2009,10,S2,S
9801,-122.373588911,47.66827752,2009,10,B2,N
9802,-122.323753757,47.59834984,2009,10,K3,W
9803,-122.301092732,47.602166,2009,10,G2,E
9804,-122.301092732,47.602166,2009,10,G2,E
9805,-122.322908612,47.52689043,2009,10,F3,SW
9806,-122.271316671,47.53469033,2009,10,S2,S
9808,-122.318168851,47.6158384,2009,10,E2,E
9809,-122.318168851,47.6158384,2009,10,E2,E
9810,-122.33327404,47.57438529,2009,10,O1,S
9811,-122.342879598,47.60981273,2009,10,M1,W
9812,-122.271376807,47.5216741,2009,10,S3,S
9813,-122.320749636,47.60621256,2009,10,G1,E
9814,-122.344793514,47.61470458,2009,10,D1,W
9815,-122.322215425,47.62048227,2009,10,E1,E
9816,-122.322215425,47.62048227,2009,10,E1,E
9817,-122.322215425,47.62048227,2009,10,E1,E
9818,-122.322215425,47.62048227,2009,10,E1,E
9819,-122.322215425,47.62048227,2009,10,E1,E
9820,-122.316125606,47.60620026,2009,10,G1,E
9821,-122.31678069,47.60556729,2009,10,G1,E
9822,-122.335976002,47.60088134,2009,10,K2,W
9823,-122.264594368,47.52388078,2009,10,S2,S
9824,-122.337320423,47.61132124,2009,10,M3,W
9825,-122.342879598,47.60981273,2009,10,M1,W
9826,-122.342879598,47.60981273,2009,10,M1,W
9827,-122.342879598,47.60981273,2009,10,M1,W
9828,-122.325714575,47.59751407,2009,10,K3,W
9829,-122.31599676,47.58370225,2009,10,R1,S
9830,-122.377545964,47.67527883,2009,10,B1,N
9831,-122.347001976,47.66097928,2009,10,B3,N
9832,-122.344946826,47.72048199,2009,10,N2,N
9833,-122.270000921,47.51865159,2009,10,S3,S
9834,-122.343493771,47.61393611,2009,10,D1,W
9836,-122.332881218,47.5995432,2009,10,K2,W
9837,-122.348840275,47.61157337,2009,10,D1,W
9838,-122.348840275,47.61157337,2009,10,D1,W
9839,-122.347606025,47.62032368,2009,10,Q3,W
9840,-122.272754204,47.53033962,2009,10,S2,S
9841,-122.344896093,47.71717447,2009,10,N2,N
9842,-122.337320423,47.61132124,2009,10,M3,W
9843,-122.335976002,47.60088134,2009,10,K2,W
9844,-122.332798947,47.61183846,2009,10,M2,W
9845,-122.325707864,47.59919176,2009,10,K3,W
9846,-122.322241462,47.53963322,2009,10,O3,S
9847,-122.339559369,47.60832457,2009,10,M1,W
9848,-122.249467418,47.51249628,2009,10,S3,S
9849,-122.320749987,47.60634078,2009,10,G1,E
9850,-122.320749987,47.60634078,2009,10,G1,E
9851,-122.269391986,47.53158344,2009,10,S2,S
9852,-122.284629534,47.55704112,2009,10,R3,S
9853,-122.330510332,47.60188591,2009,10,K2,W
9854,-122.330510332,47.60188591,2009,10,K2,W
9855,-122.313149,47.66053224,2009,10,U2,N
9856,-122.360479083,47.52469335,2009,10,F2,SW
9857,-122.281293196,47.53704231,2009,10,S1,S
9858,-122.347587201,47.62265883,2009,10,Q3,W
9859,-122.314923879,47.52559207,2009,10,F3,SW
9860,-122.312211156,47.57929089,2009,10,R1,S
9861,-122.331486855,47.61376019,2009,10,M2,W
9862,-122.321914834,47.59583136,2009,10,K3,W
9863,-122.321914834,47.59583136,2009,10,K3,W
9864,-122.340128227,47.61062346,2009,10,M1,W
9865,-122.33733875,47.60925299,2009,10,M3,W
9866,-122.33733875,47.60925299,2009,10,M3,W
9867,-122.345213266,47.61260646,2009,10,D1,W
9868,-122.319924288,47.62198267,2009,9,E1,E
9869,-122.325304444,47.60532236,2009,9,E3,E
9870,-122.346072363,47.61194161,2009,9,D1,W
9871,-122.327804573,47.61393023,2009,9,E3,E
9872,-122.32886096,47.60334108,2009,9,K1,W
9873,-122.280632406,47.53438955,2009,9,S2,S
9874,-122.344896093,47.71717447,2009,9,N2,N
9875,-122.327017276,47.59835485,2009,9,K3,W
9876,-122.321735005,47.5991846,2009,9,K3,W
9877,-122.33733875,47.60925299,2009,9,M3,W
9878,-122.273982375,47.53366272,2009,9,S2,S
9879,-122.270154711,47.53644387,2009,9,S2,S
9880,-122.319456137,47.61466515,2009,9,E2,E
9881,-122.320798654,47.61523531,2009,9,E2,E
9882,-122.320798654,47.61523531,2009,9,E2,E
9883,-122.332875206,47.60130116,2009,9,K2,W
9884,-122.355519678,47.71506588,2009,9,N1,N
9885,-122.347372429,47.61271039,2009,9,D1,W
9886,-122.321735005,47.5991846,2009,9,K3,W
9887,-122.287854855,47.53034344,2009,9,S1,S
9888,-122.314679751,47.58504189,2009,9,R1,S
9889,-122.336454731,47.60172043,2009,9,K1,W
9890,-122.317445512,47.6062045,2009,9,G1,E
9891,-122.344363967,47.61503675,2009,9,D1,W
9892,-122.296049675,47.60799629,2009,9,G2,E
9893,-122.296049675,47.60799629,2009,9,G2,E
9894,-122.374818511,47.69519824,2009,9,J1,N
9895,-122.374818511,47.69519824,2009,9,J1,N
9896,-122.340915051,47.61592967,2009,9,D2,W
9897,-122.403931461,47.57710528,2009,9,W1,SW
9898,-122.334281078,47.60255533,2009,9,K1,W
9899,-122.277120315,47.63638679,2009,9,C3,E
9900,-122.32997395,47.58507265,2009,9,O1,S
9901,-122.32997395,47.58507265,2009,9,O1,S
9902,-122.32997395,47.58507265,2009,9,O1,S
9903,-122.339358065,47.60978173,2009,9,M3,W
9904,-122.337320423,47.61132124,2009,9,M3,W
9905,-122.344896093,47.71717447,2009,9,N2,N
9906,-122.337320423,47.61132124,2009,9,M3,W
9907,-122.356919294,47.63898917,2009,9,Q2,W
9908,-122.297222338,47.66124046,2009,9,U3,N
9909,-122.297222338,47.66124046,2009,9,U3,N
9910,-122.325056926,47.59877133,2009,9,K3,W
9911,-122.293751055,47.53891249,2009,9,S1,S
9912,-122.319031216,47.60794735,2009,9,G1,E
9913,-122.319031216,47.60794735,2009,9,G1,E
9914,-122.344694128,47.70505121,2009,9,N3,N
9915,-122.343504681,47.61570093,2009,9,D2,W
9916,-122.342879598,47.60981273,2009,9,M1,W
9917,-122.337320423,47.61132124,2009,9,M3,W
9918,-122.320082724,47.60621059,2009,9,G1,E
9919,-122.311257819,47.60351853,2009,9,G2,E
9920,-122.311257819,47.60351853,2009,9,G2,E
9921,-122.333200197,47.60088199,2009,9,K2,W
9922,-122.33733875,47.60925299,2009,9,M3,W
9923,-122.345864517,47.69056669,2009,9,N3,N
9924,-122.284349403,47.71187225,2009,9,L3,N
9925,-122.284349403,47.71187225,2009,9,L3,N
9926,-122.348591456,47.65865222,2009,9,B2,N
9927,-122.348591456,47.65865222,2009,9,B2,N
9928,-122.371138452,47.57542141,2009,9,W1,SW
9929,-122.304832042,47.59591787,2009,9,G3,E
9930,-122.344363967,47.61503675,2009,9,D1,W
9931,-122.3458631,47.61299081,2009,9,D1,W
9932,-122.333200197,47.60088199,2009,9,K2,W
9933,-122.32344394,47.60412808,2009,9,G1,E
9934,-122.341542597,47.61278241,2009,9,M1,W
9935,-122.308936273,47.60709806,2009,9,G2,E
9936,-122.32173501,47.59918461,2009,9,K3,W
9937,-122.321735005,47.5991846,2009,9,K3,W
9938,-122.313101755,47.66309179,2009,9,U2,N
9939,-122.274844021,47.5698134,2009,9,R3,S
9940,-122.276577213,47.52425409,2009,9,S2,S
9941,-122.276577213,47.52425409,2009,9,S2,S
9942,-122.270834383,47.53935539,2009,9,S2,S
9943,-122.368604481,47.66866123,2009,9,B2,N
9944,-122.270274019,47.53695788,2009,9,S2,S
9945,-122.333200197,47.60088199,2009,9,K2,W
9946,-122.333200197,47.60088199,2009,9,K2,W
9947,-122.341774893,47.61526498,2009,9,D2,W
9948,-122.336454731,47.60172043,2009,9,K1,W
9949,-122.343271188,47.60820692,2009,9,M1,W
9950,-122.343271188,47.60820692,2009,9,M1,W
9951,-122.375238463,47.53830111,2009,9,W3,SW
9952,-122.348039094,47.61779536,2009,9,D1,W
9953,-122.334038709,47.60172211,2009,9,K1,W
9954,-122.342879598,47.60981273,2009,9,M1,W
9955,-122.342879598,47.60981273,2009,9,M1,W
9956,-122.305159195,47.58710881,2009,9,R2,S
9957,-122.305159195,47.58710881,2009,9,R2,S
9958,-122.323097383,47.59918737,2009,9,K3,W
9959,-122.33372666,47.60278737,2009,9,K1,W
9960,-122.333269484,47.60396497,2009,9,K1,W
9961,-122.31422406,47.66400406,2009,9,U2,N
9962,-122.289921964,47.56888116,2009,9,R2,S
9963,-122.289921964,47.56888116,2009,9,R2,S
9965,-122.278352455,47.51045292,2009,9,S3,S
9966,-122.320749636,47.60621256,2009,9,G1,E
9967,-122.313115709,47.66218058,2009,9,U2,N
9968,-122.315984718,47.58504655,2009,9,R1,S
9969,-122.277275885,47.55042527,2009,9,R3,S
9970,-122.333266028,47.58504257,2009,9,O1,S
9971,-122.334198299,47.58504132,2009,9,O1,S
9972,-122.334198299,47.58504132,2009,9,O1,S
9973,-122.324223474,47.61169434,2009,9,E3,E
9974,-122.3342624,47.61260044,2009,9,M2,W
9975,-122.318168851,47.6158384,2009,9,E2,E
9976,-122.318168851,47.6158384,2009,9,E2,E
9977,-122.318168851,47.6158384,2009,9,E2,E
9978,-122.318168851,47.6158384,2009,9,E2,E
9980,-122.332875206,47.60130116,2009,9,UNKNOWN,UNKNOWN
9981,-122.269990262,47.5346718,2009,9,S2,S
9984,-122.317892566,47.53708722,2009,9,O3,S
9985,-122.333353803,47.61160635,2009,9,M2,W
9986,-122.333353803,47.61160635,2009,9,M2,W
9987,-122.347329475,47.65719937,2009,9,B2,N
9988,-122.361860748,47.67417022,2009,9,B2,N
9989,-122.361860748,47.67417022,2009,9,B2,N
9990,-122.282094824,47.54600376,2009,9,R3,S
9991,-122.325711256,47.59835286,2009,9,K3,W
9992,-122.316125606,47.60620026,2009,9,G1,E
9993,-122.316125606,47.60620026,2009,9,G1,E
9994,-122.317569147,47.59582098,2009,9,K3,W
9995,-122.317569147,47.59582098,2009,9,K3,W
9996,-122.278937299,47.67669308,2009,9,U3,N
9997,-122.302694205,47.61354827,2009,9,C3,E
9998,-122.302694205,47.61354827,2009,9,C3,E
9999,-122.286056265,47.56411227,2009,9,R3,S
10000,-122.331312959,47.60872917,2009,9,M3,W
10001,-122.355330169,47.69331765,2009,9,J1,N
10002,-122.355330169,47.69331765,2009,9,J1,N
10003,-122.341343431,47.61027471,2009,9,M1,W
10004,-122.320760201,47.61116907,2009,9,E3,E
10005,-122.290990689,47.57203314,2009,9,R2,S
10006,-122.317569147,47.59582098,2009,9,K3,W
10007,-122.342879598,47.60981273,2009,9,M1,W
10008,-122.406458658,47.63677585,2009,9,Q1,W
10009,-122.349756756,47.61646659,2009,9,D1,W
10010,-122.339358064,47.60978174,2009,9,M3,W
10011,-122.339358064,47.60978174,2009,9,M3,W
10012,-122.33372666,47.60278737,2009,9,K1,W
10013,-122.320826482,47.6169873,2009,9,E2,E
10014,-122.343504681,47.61570093,2009,9,D2,W
10015,-122.316780581,47.60588517,2009,9,G1,E
10016,-122.332989785,47.62139356,2009,9,D3,W
10017,-122.313087963,47.66399625,2009,9,U2,N
10018,-122.269988923,47.5344786,2009,9,S2,S
10019,-122.33372666,47.60278737,2009,9,K1,W
10020,-122.33372666,47.60278737,2009,9,K1,W
10021,-122.333200197,47.60088199,2009,9,K2,W
10022,-122.350854024,47.62208691,2009,9,Q3,W
10023,-122.32636711,47.59751516,2009,9,K3,W
10024,-122.335928551,47.61190423,2009,9,M2,W
10025,-122.335928551,47.61190423,2009,9,M2,W
10026,-122.277071021,47.54601824,2009,9,R3,S
10027,-122.300058029,47.60800333,2009,9,G2,E
10028,-122.31879387,47.6140898,2009,9,E2,E
10029,-122.30222201,47.5955707,2009,9,G3,E
10030,-122.346722391,47.612326,2009,9,D1,W
10031,-122.346722391,47.612326,2009,9,D1,W
10032,-122.328267166,47.60507136,2009,9,K1,W
10033,-122.328267166,47.60507136,2009,9,K1,W
10034,-122.328267166,47.60507136,2009,9,K1,W
10035,-122.322158316,47.61697842,2009,9,E2,E
10036,-122.323748396,47.59960819,2009,9,K3,W
10037,-122.323748396,47.59960819,2009,9,K3,W
10038,-122.297017643,47.56724462,2009,9,R2,S
10039,-122.318435794,47.59834276,2009,9,K3,W
10040,-122.320854488,47.61873954,2009,9,E1,E
10041,-122.320854488,47.61873954,2009,9,E1,E
10042,-122.339358065,47.60978173,2009,9,M3,W
10043,-122.324079833,47.59918915,2009,9,K3,W
10044,-122.337320423,47.61132124,2009,9,M3,W
10045,-122.337238169,47.60998189,2009,9,M3,W
10047,-122.320863694,47.61932364,2009,9,E1,E
10048,-122.33112414,47.60171758,2009,9,K3,W
10049,-122.325711256,47.59835286,2009,9,K3,W
10050,-122.302727339,47.61226542,2009,9,C3,E
10051,-122.337320423,47.61132124,2009,9,M3,W
10052,-122.293753444,47.61230544,2009,9,C3,E
10053,-122.316125606,47.60620026,2009,9,G1,E
10054,-122.320872893,47.61990775,2009,9,E1,E
10055,-122.334038709,47.60172211,2009,9,K1,W
10056,-122.305597536,47.61291545,2009,9,C3,E
10057,-122.332875206,47.60130116,2009,9,K2,W
10058,-122.320755793,47.60865749,2009,9,E3,E
10059,-122.367825447,47.69279889,2009,9,J1,N
10060,-122.334194978,47.59135395,2009,8,K2,W
10061,-122.313115709,47.66218058,2009,8,U2,N
10062,-122.300600749,47.54637931,2009,8,S1,S
10063,-122.30360489,47.6141176,2009,8,C3,E
10064,-122.320915224,47.6225585,2009,8,E1,E
10065,-122.320845163,47.61815541,2009,8,E2,E
10066,-122.320845163,47.61815541,2009,8,E2,E
10067,-122.331214864,47.60087849,2009,8,K2,W
10068,-122.318168851,47.6158384,2009,8,E2,E
10069,-122.318197013,47.61759086,2009,8,E2,E
10070,-122.292030532,47.61164764,2009,8,C3,E
10071,-122.269987332,47.52933067,2009,8,S2,S
10072,-122.333200197,47.60088199,2009,8,K2,W
10073,-122.333200197,47.60088199,2009,8,K2,W
10074,-122.288423556,47.56496219,2009,8,R3,S
10075,-122.257490042,47.50783195,2009,8,S3,S
10076,-122.321445652,47.61407093,2009,8,E2,E
10077,-122.268030094,47.51985178,2009,8,S3,S
10078,-122.342879598,47.60981273,2009,8,M1,W
10079,-122.331725486,47.62427205,2009,8,D3,W
10080,-122.318430722,47.59918657,2009,8,K3,W
10081,-122.324973655,47.72996547,2009,8,N2,N
10082,-122.342879598,47.60981273,2009,8,M1,W
10083,-122.319172561,47.66130885,2009,8,U2,N
10084,-122.344143639,47.61432034,2009,8,D1,W
10085,-122.318168851,47.6158384,2009,8,E2,E
10086,-122.318168851,47.6158384,2009,8,E2,E
10087,-122.298641699,47.60010856,2009,8,G3,E
10088,-122.298641699,47.60010856,2009,8,G3,E
10089,-122.335678221,47.59646942,2009,8,K2,W
10090,-122.323500579,47.58610117,2009,8,O1,S
10091,-122.320826482,47.6169873,2009,8,UNKNOWN,UNKNOWN
10092,-122.32569436,47.60910568,2009,8,E3,E
10093,-122.336582134,47.60171755,2009,8,K1,W
10094,-122.396157008,47.53885677,2009,8,W3,SW
10095,-122.325077394,47.69588409,2009,8,L2,N
10096,-122.325077394,47.69588409,2009,8,L2,N
10097,-122.381624601,47.69244906,2009,8,J1,N
10098,-122.328267166,47.60507136,2009,8,K1,W
10099,-122.349640254,47.61857911,2009,8,Q3,W
10100,-122.333196801,47.601721,2009,8,K2,W
10101,-122.345223487,47.6143722,2009,8,D1,W
10102,-122.345223487,47.6143722,2009,8,D1,W
10103,-122.345223487,47.6143722,2009,8,D1,W
10104,-122.334846952,47.52900455,2009,8,F3,SW
10105,-122.332244079,47.61207057,2009,8,M2,W
10106,-122.319520553,47.6187493,2009,8,E1,E
10107,-122.340519465,47.63727213,2009,8,D2,W
10108,-122.324096855,47.60484128,2009,8,G1,E
10109,-122.345702747,47.61641416,2009,8,D2,W
10110,-122.32344394,47.60412808,2009,8,G1,E
10111,-122.305965249,47.59209378,2009,8,G3,E
10112,-122.342843229,47.61355147,2009,8,D1,W
10113,-122.336454731,47.60172043,2009,8,K1,W
10114,-122.332722067,47.71228385,2009,8,N2,N
10115,-122.347887129,47.615361,2009,8,D1,W
10116,-122.305174134,47.58806971,2009,8,R2,S
10117,-122.343271189,47.60820692,2009,8,M1,W
10118,-122.314910414,47.52644089,2009,8,F3,SW
10119,-122.319644562,47.59750945,2009,8,K3,W
10120,-122.318168851,47.6158384,2009,8,E2,E
10121,-122.33710766,47.68972001,2009,8,J3,N
10122,-122.307009686,47.59925078,2009,8,G2,E
10123,-122.297845246,47.60522129,2009,8,G2,E
10124,-122.297845246,47.60522129,2009,8,G2,E
10125,-122.340474381,47.68963132,2009,8,J3,N
10126,-122.325063697,47.59709367,2009,8,K3,W
10127,-122.364397087,47.53995594,2009,8,F1,SW
10128,-122.318168851,47.6158384,2009,8,E2,E
10129,-122.310791976,47.61761237,2009,8,C1,E
10130,-122.326373794,47.59583727,2009,8,K3,W
10131,-122.317378242,47.67691887,2009,8,U1,N
10132,-122.317378242,47.67691887,2009,8,U1,N
10133,-122.317378242,47.67691887,2009,8,U1,N
10134,-122.303634908,47.61931659,2009,8,C2,E
10135,-122.332875206,47.60130116,2009,8,K2,W
10136,-122.332875206,47.60130116,2009,8,K2,W
10137,-122.332875206,47.60130116,2009,8,K2,W
10138,-122.337591975,47.61120737,2009,8,M3,W
10139,-122.311965695,47.66308365,2009,8,U2,N
10140,-122.311965695,47.66308365,2009,8,U2,N
10141,-122.348027176,47.61309147,2009,8,D1,W
10142,-122.327524505,47.60439328,2009,8,E3,E
10143,-122.347372429,47.61271039,2009,8,D1,W
10144,-122.358015708,47.62458759,2009,8,Q3,W
10145,-122.342879598,47.60981273,2009,8,M1,W
10146,-122.342879598,47.60981273,2009,8,M1,W
10147,-122.302744298,47.61158944,2009,8,C3,E
10148,-122.302755364,47.61080622,2009,8,C3,E
10149,-122.313062375,47.66566825,2009,8,U1,N
10150,-122.270274019,47.53695788,2009,8,S2,S
10151,-122.342142941,47.71340531,2009,8,N2,N
10152,-122.344896093,47.71717447,2009,8,N2,N
10153,-122.357767436,47.52649244,2009,8,F2,SW
10154,-122.349102902,47.61314718,2009,8,D1,W
10155,-122.344123273,47.61079035,2009,8,M1,W
10156,-122.344123273,47.61079035,2009,8,M1,W
10157,-122.321445652,47.61407093,2009,8,E2,E
10158,-122.27271457,47.53156493,2009,8,S2,S
10159,-122.350073833,47.61430799,2009,8,D1,W
10160,-122.320726224,47.66156251,2009,8,U2,N
10161,-122.294315769,47.6129502,2009,8,C3,E
10162,-122.275383555,47.55079056,2009,8,R3,S
10163,-122.367311993,47.52102758,2009,8,F2,SW
10164,-122.32157121,47.52816125,2009,8,F3,SW
10165,-122.35491948,47.6150535,2009,8,Q3,W
10166,-122.328267166,47.60507136,2009,8,K1,W
10167,-122.357102262,47.52470136,2009,8,F2,SW
10168,-122.333726658,47.60278737,2009,8,K1,W
10169,-122.347333141,47.65867505,2009,8,B2,N
10170,-122.333852603,47.60088279,2009,8,K2,W
10171,-122.333852603,47.60088279,2009,8,K2,W
10172,-122.294787403,47.57394303,2009,8,R2,S
10173,-122.294787403,47.57394303,2009,8,R2,S
10174,-122.346722391,47.612326,2009,8,D1,W
10175,-122.323760287,47.59667219,2009,8,K3,W
10176,-122.320826482,47.6169873,2009,8,E2,E
10177,-122.320826482,47.6169873,2009,8,E2,E
10178,-122.309484515,47.58198329,2009,8,R1,S
10179,-122.334038709,47.60172211,2009,8,K1,W
10180,-122.320798654,47.61523531,2009,8,E2,E
10181,-122.320798654,47.61523531,2009,8,E2,E
10182,-122.320798654,47.61523531,2009,8,E2,E
10183,-122.31921545,47.59582498,2009,8,R1,S
10184,-122.31921545,47.59582498,2009,8,R1,S
10185,-122.355032446,47.53368043,2009,8,F1,SW
10186,-122.337320423,47.61132124,2009,8,M3,W
10187,-122.331580821,47.59828765,2009,8,K2,W
10188,-122.323107752,47.59667115,2009,8,K3,W
10189,-122.323107752,47.59667115,2009,8,K3,W
10190,-122.337320423,47.61132124,2009,8,M3,W
10191,-122.355301946,47.69059512,2009,8,J2,N
10192,-122.355301946,47.69059512,2009,8,J2,N
10193,-122.335928551,47.61190423,2009,8,M2,W
10194,-122.293751055,47.53891249,2009,8,S1,S
10195,-122.302755367,47.61080622,2009,8,C3,E
10196,-122.337320423,47.61132124,2009,8,M3,W
10197,-122.335936853,47.60073709,2009,8,K2,W
10198,-122.305024962,47.60801396,2009,8,G2,E
10199,-122.305024962,47.60801396,2009,8,G2,E
10200,-122.346523613,47.61514114,2009,8,D1,W
10201,-122.346523613,47.61514114,2009,8,D1,W
10202,-122.340022024,47.61129654,2009,8,M1,W
10203,-122.344353393,47.61327122,2009,8,D1,W
10204,-122.342182554,47.61140066,2009,8,M1,W
10205,-122.342879598,47.60981273,2009,8,M1,W
10206,-122.320826482,47.6169873,2009,8,E2,E
10207,-122.320826482,47.6169873,2009,8,E2,E
10208,-122.356652626,47.5190195,2009,8,F2,SW
10209,-122.347933095,47.72503884,2009,8,N1,N
10210,-122.319644562,47.59750945,2009,8,K3,W
10211,-122.335936853,47.60073709,2009,8,K2,W
10212,-122.335936853,47.60073709,2009,8,K2,W
10213,-122.345422117,47.61155722,2009,8,D1,W
10214,-122.387601779,47.6888443,2009,8,J2,N
10215,-122.31808381,47.55043181,2009,8,O3,S
10216,-122.317892566,47.53708722,2009,8,O3,S
10217,-122.317892566,47.53708722,2009,8,O3,S
10218,-122.343063926,47.61426825,2009,8,D1,W
10219,-122.300058029,47.60800333,2009,8,G2,E
10220,-122.300058029,47.60800333,2009,8,G2,E
10221,-122.270834383,47.53935539,2009,8,S2,S
10222,-122.316699043,47.52729712,2009,8,F3,SW
10223,-122.316699043,47.52729712,2009,8,F3,SW
10224,-122.300174039,47.59207863,2009,8,G3,E
10225,-122.34733379,47.65900378,2009,8,B2,N
10226,-122.27225643,47.53156922,2009,8,S2,S
10227,-122.339256992,47.61051065,2009,8,M1,W
10228,-122.344925265,47.60928195,2009,8,M1,W
10229,-122.325711256,47.59835286,2009,8,K3,W
10230,-122.33418152,47.60088319,2009,8,K2,W
10231,-122.325062037,47.59751298,2009,8,K3,W
10232,-122.325065327,47.59667435,2009,8,K3,W
10233,-122.323107752,47.59667115,2009,8,K3,W
10234,-122.339120539,47.61120103,2009,8,M2,W
10235,-122.333200197,47.60088199,2009,8,K2,W
10236,-122.346294536,47.61177027,2009,8,D1,W
10237,-122.296494062,47.5761846,2009,8,R2,S
10238,-122.313511319,47.56350388,2009,8,R1,S
10239,-122.331707565,47.62139263,2009,8,D3,W
10240,-122.325056926,47.59877133,2009,8,K3,W
10241,-122.331416598,47.61617112,2009,8,D3,W
10242,-122.321086566,47.60708288,2009,8,E3,E
10243,-122.321086566,47.60708288,2009,8,E3,E
10244,-122.321086566,47.60708288,2009,8,E3,E
10245,-122.321086566,47.60708288,2009,8,E3,E
10246,-122.339358065,47.60978173,2009,8,M3,W
10247,-122.331776965,47.60149293,2009,8,K3,W
10248,-122.275371027,47.55483573,2009,8,R3,S
10249,-122.320863694,47.61932364,2009,8,E1,E
10250,-122.319560828,47.66222203,2009,8,U2,N
10251,-122.326365494,47.59793449,2009,8,K3,W
10252,-122.315680055,47.59919954,2009,8,K3,W
10253,-122.343504681,47.61570093,2009,8,D2,W
10254,-122.333824569,47.6037328,2009,8,K1,W
10255,-122.32636388,47.59835382,2009,8,K3,W
10256,-122.304408573,47.60616415,2009,8,G2,E
10257,-122.335955426,47.57981167,2009,8,O1,S
10258,-122.305021987,47.608519,2009,8,G2,E
10259,-122.298821539,47.61156443,2009,8,C3,E
10260,-122.298821539,47.61156443,2009,8,C3,E
10261,-122.344363967,47.61503675,2009,8,D1,W
10262,-122.344363967,47.61503675,2009,8,D1,W
10263,-122.325897131,47.63750678,2009,8,D3,W
10264,-122.332875206,47.60130116,2009,8,K2,W
10265,-122.314285821,47.66127698,2009,8,U2,N
10266,-122.298641699,47.60010856,2009,8,G3,E
10267,-122.298641699,47.60010856,2009,8,G3,E
10268,-122.320826482,47.6169873,2009,8,E2,E
10269,-122.320863694,47.61932364,2009,8,E1,E
10270,-122.325431438,47.61217563,2009,7,E3,E
10271,-122.33321128,47.60201606,2009,7,K1,W
10272,-122.316125608,47.60620026,2009,7,G1,E
10273,-122.344896093,47.71717447,2009,7,N2,N
10274,-122.386293872,47.59251211,2009,7,W1,SW
10275,-122.312540201,47.67651215,2009,7,U1,N
10276,-122.317744679,47.5899869,2009,7,R1,S
10277,-122.317744679,47.5899869,2009,7,R1,S
10278,-122.279482631,47.54742192,2009,7,R3,S
10279,-122.32744644900001,47.60442546,2009,7,E3,E
10280,-122.32744644900001,47.60442546,2009,7,E3,E
